id,name,tel,email,website,position
1093,B'nai Zion,,,,662
1096,Kollel Of Oak Park,2489680109,,,664
1100,Yeshiva Gedolah Ateres Mordechai,2489683360,,,667
1102,Bais Chabad Farmington,2488552910,,,669
1104,Kahal Chareidim,2489683968,,,670
1106,Minyan Avreichim,2489673141,,,671
1113,University Hospital/Rutgers Mincha Minyan,9739724300,,http://www.uhnj.org/,676
1121,Kehillat Ahava Vesimcha,577361440,kavrbs@yahoo.com,http://groups.yahoo.com/group/kavrbs/,680
1122,Etz Haim,33624286556,jklein@free.fr,http://www.etzhaim.com/,371
1123,Adath Israel,,,,372
1131,Kollel Yad Avraham,2122590320,,,377
1134,Nachalat Yehuda (The Happy Minyan),544408872,mbi@bezeqint.net,http://www.nachalatyehuda.com/,689
1137,Kahal Toras Chesed,,,,692
1138,Synagogue De Lausanne (La Schul),213417240,,,693
1142,Chabad Lubavitch Of Litchfield County,8605673609,,,696
1145,Shir Hadash,,shirhadash613@gmail.com,http://shirhadash.com,697
1149,Reb Shlomo Minyan Har Nof,26518836,,,699
1156,Adas Yereim  Viener Schul,,,https://twitter.com/chadushesanash,386
1159,Ohr Somayach Montreal,5147379195,,,389
1160,Knesset Hasefer,4436358406,rncadle@gmail.com,,390
1164,Bais Aharon / Felders,,,,392
1167,Chabad Center Of Raleigh,9198478986,info@jewishraleigh.org,http://www.jewishraleigh.org,710
1170,Young Israel Of Hollywood Fort Lauderdale,9549667877,info@yih.org,,396
1172,Oda Health Center Mincha Minyan,7182604600,,,714
1173,Chabad Of Crimea,652299432,chossid@gmail.com,http://www.chabadcrimea.org/,397
1174,Gur,,,,398
1175,Nachlas Maharim Stretin,7188711721,,,717
1176,Gutnick Mazal Jewish Center,5146247708,,,718
1177,Nachalei Daas,25335545,,,719
1179,Chabad Of Aspen,9705443770,,,721
1181,Kollel Beth Hatalmud   Yehuda Fishman Institute,395276156,office@kollel.com.au,http://www.kollel.com.au/,723
1189,Beis Midrash Ahavas Shalom,29920578,info@ahavasshalom.org,http://www.ahavasshalom.org/,405
1192,Kedushas Pinchas (Boston),8301,,,406
1193,Nahal Dolev Minyan,,,,730
1194,Beit Knesset Neve Habaron,,,,731
1196,Chabbad Shul,,,,732
1198,Binyan Beck (Beck Center)  Har Hotzvim,,,,734
1200,Math Dept   Bar Ilan University,35318787,,,735
1203,Sha'ar Hashamaim Hasidim,,,,737
1206,Shatz Melitz / Shabbos & Yomtov Minyan,26522598,avrhmsol@midot.jct.ac.il,,411
1207,Ashmoret Avraham,508685317,,,741
1208,Itri,,,,742
1217,Yeshurun Edgware,2089525167,president@yeshurun.org,,417
1218,Migdal Ohr,+078122515978,migdalohr5778@gmail.com,http://www.migdal.tv/,418
1220,Kibbutz Alumim,89937111,mcyng@alumim.co.il,http://www.alumim.co.il,419
1224,Kehillat Ohr Shalom,29997624,,,751
1227,Yeshivas Bais Hatalmud,7182592525,,,421
1230,Young Israel Of Sunny Isles (North Miami Beach),3059359095,,http://www.youngisraelsib.com/,754
1233,Agudath Israel,4107643333,,,756
1235,The Third Wasaga Beach Minyan,,lwz@zeifman.ca,,758
1238,Beth Isaac Adath Israel,,,,761
1241,Bnai Jacob Shaarei Zion,4107646810,office@bjsz.org,,427
1242,Chofetz Chaim Adas B'israel,,,,764
1250,Ohr Hamizrach,4107646373,,,765
1252,Suburban Orthodox Toras Chaim,4104846114,execdirector@suburbanorthodox.org,,429
1253,Synagogue Center,,,,768
1257,Poale Zedeck,4124219786,info@pzonline.org,http://pzonline.org/,771
1260,Zichron Yaakov Yitzchok Of Chasidei Belz,5142705086,,,772
1267,Beth Yisochor Dov,,,http://www.hagers.info/,776
1270,Shaare Torah Cngregation,4124218855, Office@ShaareTorah.net ,http://www.shaaretorah.net/,437
1274,Lubavitch Centre Of Leeds,1132663311,,http://www.judaismlive.com/,782
1275,Shomrei Hadass,441132687611,,,783
1277,Etz Chaim Synagogue,1132662214,admin@etzchaim.co.uk,http://www.etzchaim.co.uk/,784
1278,Queenshill Synagogue,1132687364,,,785
1281,Beth Hamidrash Hagadol,1132692181,office@bhhs.co.uk,http://www.bhhs.co.uk/,786
1286,Hogar Jabad Lubavitch Jose Y Sara Lerner,2520044,,,789
1289,Chabad House Of The North Coast,315612487,chabadnc@global.co.za,http://www.chabadnc.com/,790
1290,Chabad Of Gan Ner,46400067,,,791
1295,Chabad Torah Foundation,892754912,,,793
1302,Misrad Hachinuch Agaf Letarbut Toranit,,tarbut-toranit@education.gov.il,,797
1303,Shaarai Torah,5087910013,office@shaaraitorah.org,,798
1307,Givat Hamivtar,25324558,,,447
1310,Beth Jacob Ohev Shalom,7183885589,,,802
1311,Lubavitch Of Edgware,2089054141,rabbi@loe.org.uk,http://www.loe.org.uk,803
1315,Chabad Of Courbevoie,147687067,,,451
1316,Beth Habad De Creteil,143771381,,,807
1318,Beth Loubavitch Place Des Fetes,142022035,,,809
1320,Centre Haya Mouchka,330388322486,,,811
1323,Chabad Offenbach Am Main,6982003614,,http://www.chabadoffenbach.de/,813
1324,Chabad Of Wurttemberg,7319691691,,,814
1326,Chabad Lubavitch Di Roma,686215727,info@chabadofrome.org,http://www.chabadroma.org,816
1327,Chabad Flevoland,365303526,,http://www.chabadflevoland.nl/,456
1328,Chabad At The Hague,703470222,,,818
1329,Utrecht Community Synagogue,28645801,,,819
1330,Chabad Lubavitch Sweden,31820123,info@chabad.se,http://www.chabad.se/,820
1332,Shaarei Tefillah Congregation,4167871631,office@shaareitefillah.com,,822
1333,Chabad Esra,443839304,Rabbisholom@chabadswitzerland.com,http://Chabadswitzerland.com,823
1334,Muswell Hill,2088835925,office@muswellhillsynagogue.org.uk,,824
1338,Kehal Yereiim/Rabbi Meisels Shul,,Zich1258sz@gmail.com,,459
1339,Bikur Choilim Of Sea Gate,,,,460
1344,Kipudan Ashkenazi,,,,829
1347,Bais Ment   Zichron Dovid And Sora Schwartz,5163716628,Baisment@aol.com,,831
1348,Main Synagogue Of Berlin,,,http://www.jg-berlin.org,832
1349,Bais Menachem Chabad Boro Park,7184385741,,,833
1350,Congregation Bais Yisroel,9529267867,office@baisyisroel.org,,834
1351,Possartstr.,,,http://www.chabadgermany.com/templates/articlecco.html?AID=282183,835
1354,Kehillat Ahavat Tzion,,,,837
1357,Young Israel Of West Hartford,860-233-3084,,http://www.youngisraelwh.org/,838
1358,Beit Mordechai,,,http://www.yihartford.org/,839
1361,Wujs Arad,,wujsarad@jazo.org.il,,840
1369,Hebrew Academy Of Nassau County,516-538-8161,rabbiadelman@hanc.org,http://hanc.org/,845
1371,Beis Tefillah Yonah Avraham,,info@btya.org,http://www.btya.org/,469
1373,Beth Yosef,joe levy,,,848
1376,White Drive Minyan,,,,849
1385,Beth El,01-4770-0923,,,855
1386,Kehal Yereim,,,,856
1387,Zichron Kedoshim,,,,857
1388,Agudas Yisroel   Tempelgasse,,,,858
1391,Agudas Yisroel  Gruenangergasse,,aguda.vienna@gmail.com,,475
1392,Ohev Sholom   The National Synagogue In Dc,2028827225,info@ostns.org,http://www.ostns.org/,860
1393,Yeshiva Gedola Of Paterson,973-523-6402,,,861
1394,Beth Joseph Anshei New York,,,,862
1396,Yeshiva Ohr Somayach,845-425-1370,,,864
1397,Or Torah Shatz,,,,865
1400,Bayan,,,,867
1402,Beis Asher Mordechai,,,,868
1403,Tefilla Ldovid,845 3561293,,,869
1405,Bais Asher,,,,870
1406,Viznitz Talmud Torah,,,,871
1407,Viznitz,,,,872
1409,Cong. & Yeshiva Zichron Yeshaia,8454251005,,,873
1410,Zichron Moshe,,,,874
1411,Charedim,,,,875
1415,Yeshivas Or Hameir,,,,480
1416,Yeshivas Or Yisrael (Berditchev),,,,481
1417,Yeshivas Metzyuanim,,,,880
1418,Yeshivas Ziv Hatorah,,,,881
1419,Yeshivas Noam Megadim,,,,882
1420,Yeshivas Shaar Efrayim,845 4263110 ,,,883
1421,Yeshivas Shaarei Talmid,,,,884
1423,Kollel Zichron Menachem,845 5789348,,,886
1424,Kollel Chafetz Chaim,845357 6391,,,887
1426,Machon Lehoraa,845 4259565,,,889
1427,Mesivta Ziv Hatorah,,,,890
1428,Mesivta Beis Dovid,845 3523100,,,891
1430,Nachlas Mordechai Tzvi Kashuy,,,,893
1432,Vyoel Moshe D'satmar,8453715190,kvmmonsey@thejnet.com,https://twitter.com/monseysatmarhq,895
1437,Slonim,8453524971,,,898
1438,Beis Hamedrash Toldos Yakov Yosef Skver,,,,899
1439,Square,,,,900
1440,Papa Talmud Torah,845 4256905,,,901
1442,Kolbisov,8453677730,info@kolbisov.org,http://www.kolbisov.org/,902
1446,Malbush Tzvi Krali,,,,905
1447,Kedushas Baruch,917-740-9630,tehilosbaruch@hotmail.com,,490
1449,Bais Medrash Shaarei Tefillah,8454768613,baismedrashshaareitefillah@gmail.com,https://cstshul.shulcloud.com,908
1450,Kollel Grocery,,,,909
1454,Monsey Kosher Plaza,,,,493
1459,Bais Tefila,Simcha David,,,913
1463,Mikvah Israel,518-584-6338,,,914
1464,Beth Israel Baron De Hirsch Congregation,9024221301,info@thebethisrael.com,http://www.thebethisrael.com/,915
1466,Talmud Torah   Beth Jacob Synagogue,,,,916
1471,Agudah Of Belle Harbor/ Cong. Bais Yehudah,718-945-5473,,,498
1472,Stanton St. Shul,212 533 4122,info@stantonstshul.com,http://www.stantonstshul.com/,499
1473,Harvard Hillel,(617) 495-4695,dani@hillel.harvard.edu,http://www.hillel.harvard.edu/,500
1475,Chabad Of Randolph,9739609390,,,923
1477,B'nai Abraham,2152382100,rabbi@phillyshul.com,http://www.phillyshul.com/,925
1479,Chabad Jewish Center At Basking Ridge,(908) 604-8844,mmherson@chabadcentral.org,http://www.chabadcentral.org/,503
1482,Lubavitch Of Bucks County   Yardley,215-497-9925,,,929
1483,Valley Chabad,2014760157,,,505
1488,Shabbos House   Jewish Student Center,(518) 438-4227,mail@shabboshouse.com,http://www.shabboshouse.com/,934
1489,Chabad Of Bethesda,301 913-9777,Rabbi@ShalomChabad.com,http://ShalomChabad.com,935
1490,Chabad Center,508-650-1499,rabbi@chabadnatick.com,http://chabadnatick.com,936
1492,Shaloh House Of Stoughton,781 344-6334,shalohstoughton@netzero.net,http://www.shalohhouse.net/,937
1493,Chabad Center,585-271-0330,dmochkin@chabadrochester.com,http://www.chabadrochester.com/,938
1495,Chabad House Of Eastern Michigan,(810)230-0770,emchabad@sbcglobal.net,,509
1496,Chabad Of Cheviot Hills,310-558-8770,,http://www.chabadofcheviothills.com/,940
1497,Chabad Lubavitch Of Rochester,507-288-7500,,,941
1498,Chabad House Center Of Kansas City,913 649-4852,info@chabadkc.org,,510
1500,Chabad Of Noe Valley,415 648 8000,,http://www.chabadnoevalley.org/,512
1502,Chabad Lubavitch Of Upper Montgomery County,301-926-3632,info@OurShul.org,http://www.ourshul.org/,945
1504,Lubavitch Chabad Loop  Gold Coast And Lincoln Pk.,312-388-7701,chabad@centerforjewishlife.com,http://www.centerforjewishlife.com,946
1516,Synagogue Of Inverrary Chabad,954 733-5333,rablieb@prodigy.net,http://www.chabadoffortlauderdale.org/,952
1518,Chabad Of Key Biscayne,(305)365-6744,chabadkeyb@aol.com,,953
1520,Anshe Sfard,504-522-4714,info@anshesfard.org,http://www.anshesfard.org/,954
1521,Chabad Center Of Metairie,504-454-2910,rabbi@jewishlouisiana.com,http://www.jewishlouisiana.com/,955
1522,Lubavitch Of Arkansas,501-217-0053,cimentp@aol.com,http://www.arjewishcenter.com/,956
1523,Beit Tefilah   Chabad,615-646-5750,Rabbi@chabadnashville.com,,518
1524,Center For Judaism (Chabad Lubavitch),604-542-5454,rabbi@centerforjudaism.com,,519
1525,Chabad Lubavitch Of Alberta,403-238-4880,info@ChabadAlberta.org,http://www.chabadalberta.org,520
1526,Chabad Of Sw Broward,954-430-1776,RabbiPinny@aol.com,http://www.chabadswb.com/,960
1528,Ottawa Torah Center Chabad,(613) 823-0866,OttawaTC@aol.com,http://www.theotc.org/,521
1529,Ohr Hatorah,704-366-3984,email:rabbicohen@chabadnc.org,http://www.chabadnc.org/,962
1530,Beth El Jewish Center Of Flatbush,718-375-0120,betheljewishcenter@gmail.com,,522
1532,Chabad Jewish Center In Wellington,561-333-4663,,http://www.wellingtonjewishcenter.org/,965
1534,New West End Synagogue,,nwes@newwestend.org.uk,,525
1540,Chabad Lubavitch Of Fort Lauderdale,954-568-1190,office@chabadfll.com,http://www.chabadfll.com/,528
1541,Chabad Lubavitch Of Southwest Florida,239-433-7708,,,971
1544,Chabad Of The Windsors,609 448 9369,rabbi@chabadwindsor.com,,531
1548,Bet Knesset Ashkenazi,,gzshul100@gmail.com,,975
1549,East Melbourne Hebrew Congregation,613 9662 1372,rabbi@melbournecitysynagogue.com,,976
1550,Chabad Of Pasadena,626-564-8820,,http://www.chabadpasadena.com/,977
1553,Holy Law,,admin@holylaw.org.uk,http://www.holylaw.org.uk/,532
1558,Heichal Moshe,054-2228551,,,980
1568,The Rothenberg Law Firm Llp,,ross@injurylawyer.com,,986
1575,Judaic Resource Center Of Iowa's Shul,515-277-1718,jrcspark@msn.com,,989
1583,Chabad House,504-302-1830,info@chabadneworleans.com,http://www.chabadneworleans.com/tourist,543
1585,Beis Medrash Beis Shmuel,7323648765,,https://twitter.com/baisshmuelrperl,544
1587,Chabad House,519-434-3623,,http://www.chabadwestern.org/,994
1588,Beit Chabad Cuzco,+51986196457,chabadperu@gmail.com,http://www.jabadperu.com/,995
1590,Wellington Jewish Community Centre,+64-4-384-5081,office@wjcc.org.nz,http://www.wjcc.org.nz/,546
1591,Chabad Double Bay,61-2-9327-1644,rabbi@chabaddoublebay.com,,998
1597,Kof K,,,,549
1602,Cong. Lubavitch Of Agudas Chasidei Chabad  770,9174343359,info@chabadny.org,http://www.770live.com/,551
1604,Chabad Of Norwood,(2711) 728 0655,chabadofnorwood@telkomsa.net,,1005
1606,Kollel Ner Hamizrach,(404) 315-9020,nerhamizrach@comcast.com,http://www.nerhamizrach.org/,554
1609,The Kehilla In Sandy Springs,404-254-0248,rabbi@thekehilla.org,http://www.thekehilla.org/,1009
1610,Anshe S'fard,404-874-4513,jngharris@mindspring.com,,1010
1611,Chabad Intown (Atlanta),,,,1011
1613,Chabad Of Hawaii,808 735 8161,chabadhawaii@aol.com,http://www.chabadofhawaii.com/templates/articlecco.html?AID=115473,1013
1615,The Les (Lower East Side) 4:15 Mincha,,,,1014
1619,Adat Jeshurun,,,http://www.jeschurun.se,1016
1621,Chabad Of Sherman Oaks,,hmweiss@gmail.com,,558
1630,Northcliff Shul,,rabbi@northcliffshul.co.za,,560
1632,Anshei Hashoron,,,,1020
1640,Bais Moshe Kaalov,,mail@kaalov.org,http://www.kaalov.org/about-us,564
1641,Chabad Lubavitch Of Switzerland,+41 44 289 7050,Rabbi@chabad.ch,http://www.chabadswitzerland.com/,1025
1649,Hogar Jabad Lubavitch Of San Bernardino,,,,1029
1651,Chabad Jewish Center,505.983.2000,info@chabadsantafe.com,http://chabadsantafe.com/,1030
1652,Chabad Of New Mexico,505-880-1181,Chaim@chabadnm.org,,1031
1655,Bsbi Brith Sholom Beth Israel Congregation,843-577-6599,rabbidavis@bsbisynagogue.org,,1034
1658,Chabad Shul Of Potomac,,info@chabadpotomac.org,,1036
1662,Brith Shalom Beth Israel   Minyan House,,,http://www.bsbisynagogue.com/,1038
1666,Bobover Shteibel,416 789-0972,,,575
1667,Shaarei Tikva,914 3819189,,http://orientashul.org/home.html,576
1671,Yeshiva Sharaay Tevunah,,,,1045
1672,Happy Minyan,310-285-7777,,,1046
1673,Beis Menachem Mendel Of Flatbush,3476785645,bmm@chabadofmidwood.org,,1047
1675,Fountainview At College Road,,fountainviewrabbi@gmail.com,http://www.FountainViewShul.org,578
1679,Lubavitch Chabad Of Northbrook,847-564-8770,info@chabadnorthbrook.com,http://www.chabadnorthbrook.com,581
1680,Sha'arei Tefilla,(401) 331-5327,rds@shaareitefillaprov.org,http://www.shaareitefillaprov.org/,1052
1684,Chabad Of Niles,,Chabad@megsinet.net,http://www.chabadandfree.com/,1055
1688,Birmingham Central Synagogue,07917 573 558,rabbi@centralshul.com,http://www.centralshul.com/,1057
1693,Darchei Noam,5165368467,Rabbi@congdarcheinoam.org,,585
1695,Beth Medrash Govoha,367-1060,,,586
1696,Avreichim,(732) 370-9097,,,1060
1697,Bais Shalom Aka Alumni,732-370-9283,akivag1@verizon.net,,1061
1699,Michkenoth Israel,,michkenot.israel@free.fr,,588
1700,Bet Ovadia,305 445-5444,,,1064
1702,Richmond Torah Center,415-386-8123,,http://www.rtchabad.org/,1065
1703,Jewish Community Of Merano (Bz),,meranoebraica@hotmail.com,http://digilander.iol.it/meranoebraica,1066
1704,Israelitische Cultusgemeinde Zuerich,,,http://www.icz.org/,1067
1705,Yeshiva Ohr Yisrael,404-320-1444,office@ohryisrael.org,http://www.ohryisrael.org/,1068
1707,Synagogue Montmartre,33620465175,,,590
1718,Young Israel Chabad Of Pinellas County,7277890408,info@yichabad.com,http://www.yichabad.com/,1072
1719,Chabad Of Parkland,9549709551,,http://www.chabadofparkland.com/,1073
1720,Beit Avot Beit Moses,505156776,soosim@netmedia.net.il,,1074
1721,Beth Menahem,139921955,,,1075
1722,Ohr Moshe,718-896-3135,asherschechter@msn.com,,592
1724,Chabad Of Riverdale,,,http://www.chabadbronx.org/,1077
1732,Chabad Of Encino   Congregation Beth Meir,,,,1079
1734,University Of Maryland At College Park,3014226200,,http://www.marylandhillel.org/,595
1738,Sinagoge,7-8632-624119,,http://www.evreirostov.ru/,1083
1740,Raytheon Company (Lax Area),3102139933,klaitin@raytheon.com,,1084
1750,Community Torah Center Of Bucks County,2153000227,rabbidmax@gmail.com,,1087
1756,Bet Hamidrasch Brunau,,,http://www.minjan-brunau.com/,1092
1761,Young Israel Of Montreal,,,,1095
1762,Adas Yeshurun Herzlia,,herzlia2000@yahoo.ca,http://www.adasyeshurun.ca/,605
1763,North Hills Minyan @ Srjc,,,,606
1764,Village Green Shul,8452000107,villagegreenshul@gmail.com,,607
1771,Young Israel Of Avenue K,(718) 258-6666,Yiofavenuek@aol.com,,613
1772,Rabbi Zakheim,718 3777774,,,1105
1777,Yeshiva Tiferes Yisroel,718-258-9006,,,616
1779,Congregation Nachlas Yitzchok Soblov,7183776051,congnys@gmail.com,,617
1780,Khal Shalheves Kodesh,,,http://www.shalheveskodesh.org/,618
1781,Ahavas Shalom,718-253-2708,,,619
1789,Bnei Israel,,,,1115
1791,Khal Bnei Torah   Kollel Dirshu Of Flatbush,,gabbai@khalbneitorah.org,http://www.khalbneitorah.org/,1117
1795,All Seniors Care,,,http://www.allseniorscare.com,1119
1799,Millinery Center Synagogue,2128136787,millinerycs@gmail.com,,627
1800,Young Israel Of Merrick,5166808209,,,628
1802,Ohel Leah Synagogue And Mikvah,852 -2589-2621,rabbi@ohelleah.com,http://www.ohelleah.org/,1124
1806,Ohel Moshe   Anshe Sfard,718-829-5861,,,1125
1809,Young Israel Of Astor Gardens,,,,1127
1821,Rabbi Meir Baal Haness,02-624-0088,,,634
1825,Shaar Hashomayim,Rabbi Scheier,,http://www.shaarhashomayim.org/,1133
1827,Young Israel Of Riverdale,7185484765,,http://www.yiriverdale.org/,1135
1828,Case Museum,,rginsberg@tullettprebon.com,,1136
1830,Kobe Osaka,81-78-2217236,chabad.kobe@hotmail.co.il,,1138
1834,Moorabbin Hebrew Congregation,61 0395533805,mhc@mhc.org.au,http://www.jewishmelbourne.com.au/,637
1835,Chabad Center Of Wayne Nj,9736946274,mgurv@optonline.net,,638
1839,Manhattan Sephardic Congregation,212-988-6085,info@sepharad.org,,1141
1840,Lallypak,,esalamon@lallypak.com,,1142
1852,Agudath Achim,(718) 520-1682,,,1144
1853,Yeshivat Ohr Yerushalayim,972-2-533-2424,office@yoy.org.il,,1145
1854,Yeshiva Ohr Tmimim,972 3 9606583,yeshiva@ohrtmimim.org,http://www.ohrtmimim.org,1146
1859,The Rothenberg Law Firm Llp,2157327000,,http://www.injurylawyer.com/contact/,1149
1861,Ohr Hatorah,414-228-8930,thejewishgift@yahoo.com,http://www.torahinmilwaukee.com/,1151
1869,Congregation Tifereth Zvi,5166610675,office@tzminyan.org,http://www.tzminyan.org/,645
1870,Yeshiva University   Morg,,,http://yuzmanim.com/,646
1871,Kehal Chasidim Shteibl,,,,1156
1872,Bet Haknesset Eliahu Fasja,(525) 294 9377,,,1157
1873,Bet Haknesset Rodfe Sedek,(525) 574 8854,,,1158
1875,Bet Haknesset Shaare Shalom,(525) 251 0973,,,1160
1876,Ahabat Sholom,781-593-9255,office@ahabatsholom.org,http://www.ahabatsholom.org,648
1880,Adorama,2127410401,,http://www.adorama.com,1163
1885,Kehillat Shaarei Torah,,office@shaareitorah.com,http://www.shaareitorah.com/,1166
